"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Precision","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"578","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","What's going on?","ASZFG2YOQA71C","male","native","18-25",3,"A2DSQT79EPX7MY","female","native","18-25","1","1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"579","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","What's going on?","AM0WOQRVW5NSI","male","native","36-45",3,"A2DSQT79EPX7MY","female","native","18-25","1","1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"580","33M4IA01QHX1QU35XYV39RA84YEXRS","Sorry, phone was on the charger, whats up","APEB5ERGCYP6D","male","profession","26-35",3,"A12723JDRPT207","female","native","18-25","0","9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"581","33M4IA01QHX1QU35XYV39RA84YEXRS","Sorry, phone was on the charger, whats up","A3PJ51GS2AKBO6","male","native","26-35",3,"A12723JDRPT207","female","native","18-25","0","9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"582","33M4IA01QHX1QU35XYV39RA84YEXRS","Sorry, phone was on the charger, whats up","A199ECPSCLODO6","female","native","18-25",2,"A12723JDRPT207","female","native","18-25","0","9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"583","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","I'm sorry, I'll take care of it","A1B69371M90Z4X","male","native","56-65",3,"A2DSQT79EPX7MY","female","native","18-25","0","2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"584","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","I'm sorry, I'll take care of it","AM0WOQRVW5NSI","male","native","36-45",4,"A2DSQT79EPX7MY","female","native","18-25","0","2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"585","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","I'm sorry, I'll take care of it","A37PO5YNKE5D97","female","native","26-35",4,"A2DSQT79EPX7MY","female","native","18-25","0","2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"586","3EFE17QCRD1G5J337JDMWFRA2AESHI","That's really rude of him to do that.","AXKV2UQ5HEG29","male","native","26-35",4,"A13HZKB2NGZP6B","female","native","18-25","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"587","3EFE17QCRD1G5J337JDMWFRA2AESHI","That's really rude of him to do that.","A1YSYRDAYFLP0H","female","native","36-45",4,"A13HZKB2NGZP6B","female","native","18-25","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"588","3EFE17QCRD1G5J337JDMWFRA2AESHI","That's really rude of him to do that.","APEB5ERGCYP6D","male","profession","26-35",2,"A13HZKB2NGZP6B","female","native","18-25","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"589","33M4IA01QHX1QU35XYV39RA84YEXRS","Oh no! Never walk near puddles! lol","A3PJ51GS2AKBO6","male","native","26-35",2,"A12723JDRPT207","female","native","18-25","1","10","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"590","33M4IA01QHX1QU35XYV39RA84YEXRS","Oh no! Never walk near puddles! lol","ASZFG2YOQA71C","male","native","18-25",2,"A12723JDRPT207","female","native","18-25","1","10","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"591","33M4IA01QHX1QU35XYV39RA84YEXRS","Oh no! Never walk near puddles! lol","AS7IGPU2RHT6I","female","native","26-35",3,"A12723JDRPT207","female","native","18-25","1","10","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"592","33M4IA01QHX1QU35XYV39RA84YEXRS","Im going as fast as I can.","A1E235KE3CSO7H","female","native","56-65",4,"A12723JDRPT207","female","native","18-25","1","11","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"593","33M4IA01QHX1QU35XYV39RA84YEXRS","Im going as fast as I can.","A1V9MN88VQ1LEB","male","profession","26-35",5,"A12723JDRPT207","female","native","18-25","1","11","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"594","33M4IA01QHX1QU35XYV39RA84YEXRS","Im going as fast as I can.","A19KWRLD7P57VJ","male","native","26-35",4,"A12723JDRPT207","female","native","18-25","1","11","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"595","3EFE17QCRD1G5J337JDMWFRA2AESHI","Lmao it's okay.","A1OSRB1Q63XXWZ","female","native","56-65",3,"A13HZKB2NGZP6B","female","native","18-25","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"596","3EFE17QCRD1G5J337JDMWFRA2AESHI","Lmao it's okay.","A1Z6F6EIUJFC6T","male","native","26-35",4,"A13HZKB2NGZP6B","female","native","18-25","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"597","3EFE17QCRD1G5J337JDMWFRA2AESHI","Lmao it's okay.","A2T5DC2TXEEMBV","male","profession","18-25",3,"A13HZKB2NGZP6B","female","native","18-25","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"598","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","You should start looking for a better job","A1T02KY1E9YI3I","male","profession","26-35",4,"A2DSQT79EPX7MY","female","native","18-25","1","3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"599","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","You should start looking for a better job","APEB5ERGCYP6D","male","profession","26-35",2,"A2DSQT79EPX7MY","female","native","18-25","1","3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"600","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","You should start looking for a better job","ACDX50KGPE97I","male","native","26-35",2,"A2DSQT79EPX7MY","female","native","18-25","1","3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"601","33M4IA01QHX1QU35XYV39RA84YEXRS","Yea, just alot on my plate right now.","A1HYMGPYXU97ZN","male","native","18-25",3,"A12723JDRPT207","female","native","18-25","1","12","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"602","33M4IA01QHX1QU35XYV39RA84YEXRS","Yea, just alot on my plate right now.","A3PJ51GS2AKBO6","male","native","26-35",2,"A12723JDRPT207","female","native","18-25","1","12","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"603","33M4IA01QHX1QU35XYV39RA84YEXRS","Yea, just alot on my plate right now.","ASZFG2YOQA71C","male","native","18-25",3,"A12723JDRPT207","female","native","18-25","1","12","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"604","33M4IA01QHX1QU35XYV39RA84YEXRS","Im not sure what to do, We all want to go but I couldnt get enough.","A2T5DC2TXEEMBV","male","profession","18-25",4,"A12723JDRPT207","female","native","18-25","0","13","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"605","33M4IA01QHX1QU35XYV39RA84YEXRS","Im not sure what to do, We all want to go but I couldnt get enough.","AM0WOQRVW5NSI","male","native","36-45",2,"A12723JDRPT207","female","native","18-25","0","13","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"606","33M4IA01QHX1QU35XYV39RA84YEXRS","Im not sure what to do, We all want to go but I couldnt get enough.","A1OSRB1Q63XXWZ","female","native","56-65",2,"A12723JDRPT207","female","native","18-25","0","13","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"607","3EFE17QCRD1G5J337JDMWFRA2AESHI","I'm so sorry.","A1T02KY1E9YI3I","male","profession","26-35",3,"A13HZKB2NGZP6B","female","native","18-25","1","7","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"608","3EFE17QCRD1G5J337JDMWFRA2AESHI","I'm so sorry.","APEB5ERGCYP6D","male","profession","26-35",3,"A13HZKB2NGZP6B","female","native","18-25","1","7","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"609","3EFE17QCRD1G5J337JDMWFRA2AESHI","I'm so sorry.","ACDX50KGPE97I","male","native","26-35",3,"A13HZKB2NGZP6B","female","native","18-25","1","7","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"610","33M4IA01QHX1QU35XYV39RA84YEXRS","Ok Ill give you a call then,","A7JIY8AH7GTEF","male","profession","26-35",3,"A12723JDRPT207","female","native","18-25","0","14","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"611","33M4IA01QHX1QU35XYV39RA84YEXRS","Ok Ill give you a call then,","AQP74RCFA4CF8","female","native","46-55",3,"A12723JDRPT207","female","native","18-25","0","14","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"612","33M4IA01QHX1QU35XYV39RA84YEXRS","Ok Ill give you a call then,","APEB5ERGCYP6D","male","profession","26-35",3,"A12723JDRPT207","female","native","18-25","0","14","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"613","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","Well it wasn't me","AS7IGPU2RHT6I","female","native","26-35",2,"A2DSQT79EPX7MY","female","native","18-25","1","4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"614","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","Well it wasn't me","A1OSRB1Q63XXWZ","female","native","56-65",3,"A2DSQT79EPX7MY","female","native","18-25","1","4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"615","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","Well it wasn't me","AM0WOQRVW5NSI","male","native","36-45",1,"A2DSQT79EPX7MY","female","native","18-25","1","4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"616","3EFE17QCRD1G5J337JDMWFRA2AESHI","Which one?","AJUL5E52QS2P5","male","profession","18-25",4,"A13HZKB2NGZP6B","female","native","18-25","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"617","3EFE17QCRD1G5J337JDMWFRA2AESHI","Which one?","A37PO5YNKE5D97","female","native","26-35",1,"A13HZKB2NGZP6B","female","native","18-25","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"618","3EFE17QCRD1G5J337JDMWFRA2AESHI","Which one?","A3RH0FSJYQSFEZ","female","native","26-35",1,"A13HZKB2NGZP6B","female","native","18-25","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"619","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","Screw him","A1T02KY1E9YI3I","male","profession","26-35",2,"A2DSQT79EPX7MY","female","native","18-25","1","5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"620","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","Screw him","APEB5ERGCYP6D","male","profession","26-35",2,"A2DSQT79EPX7MY","female","native","18-25","1","5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"621","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","Screw him","A1HYMGPYXU97ZN","male","native","18-25",2,"A2DSQT79EPX7MY","female","native","18-25","1","5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"622","33M4IA01QHX1QU35XYV39RA84YEXRS","Man that sucks,  its gonna take a min to get replacements.","A1OSRB1Q63XXWZ","female","native","56-65",3,"A12723JDRPT207","female","native","18-25","1","15","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"623","33M4IA01QHX1QU35XYV39RA84YEXRS","Man that sucks,  its gonna take a min to get replacements.","A3PJ51GS2AKBO6","male","native","26-35",4,"A12723JDRPT207","female","native","18-25","1","15","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"624","33M4IA01QHX1QU35XYV39RA84YEXRS","Man that sucks,  its gonna take a min to get replacements.","A3C2PSZEKN8OWD","female","profession","26-35",1,"A12723JDRPT207","female","native","18-25","1","15","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"625","3EFE17QCRD1G5J337JDMWFRA2AESHI","What is it?","A3PJ51GS2AKBO6","male","native","26-35",2,"A13HZKB2NGZP6B","female","native","18-25","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"626","3EFE17QCRD1G5J337JDMWFRA2AESHI","What is it?","A1HYMGPYXU97ZN","male","native","18-25",1,"A13HZKB2NGZP6B","female","native","18-25","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"627","3EFE17QCRD1G5J337JDMWFRA2AESHI","What is it?","A2J7GCLIVCZWH8","female","native","18-25",2,"A13HZKB2NGZP6B","female","native","18-25","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"628","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","what'd you get from starbucks?","A1V9MN88VQ1LEB","male","profession","26-35",1,"A2DSQT79EPX7MY","female","native","18-25","1","6","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"629","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","what'd you get from starbucks?","A3PJ51GS2AKBO6","male","native","26-35",1,"A2DSQT79EPX7MY","female","native","18-25","1","6","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"630","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","what'd you get from starbucks?","A1T02KY1E9YI3I","male","profession","26-35",2,"A2DSQT79EPX7MY","female","native","18-25","1","6","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"631","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","So does that mean you're in or out?","APEB5ERGCYP6D","male","profession","26-35",2,"A2QQFGD7K7AHK8","male","native","26-35","1","1","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"632","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","So does that mean you're in or out?","A1OSRB1Q63XXWZ","female","native","56-65",2,"A2QQFGD7K7AHK8","male","native","26-35","1","1","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"633","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","So does that mean you're in or out?","A3ERAC9ADCIAOW","male","native","18-25",2,"A2QQFGD7K7AHK8","male","native","26-35","1","1","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"634","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","I'm so sorry :(","ASZFG2YOQA71C","male","native","18-25",4,"A2DSQT79EPX7MY","female","native","18-25","1","7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"635","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","I'm so sorry :(","A1Z6F6EIUJFC6T","male","native","26-35",4,"A2DSQT79EPX7MY","female","native","18-25","1","7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"636","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","I'm so sorry :(","APEB5ERGCYP6D","male","profession","26-35",3,"A2DSQT79EPX7MY","female","native","18-25","1","7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"637","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Sorry.","A1G1J2M41RWBAS","male","native","66-75",2,"A2QQFGD7K7AHK8","male","native","26-35","1","2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"638","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Sorry.","A2T5DC2TXEEMBV","male","profession","18-25",2,"A2QQFGD7K7AHK8","male","native","26-35","1","2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"639","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Sorry.","A1OSRB1Q63XXWZ","female","native","56-65",2,"A2QQFGD7K7AHK8","male","native","26-35","1","2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"640","3EFE17QCRD1G5J337JDMWFRA2AESHI","Wow that's so rude of them.","AXKV2UQ5HEG29","male","native","26-35",4,"A13HZKB2NGZP6B","female","native","18-25","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"641","3EFE17QCRD1G5J337JDMWFRA2AESHI","Wow that's so rude of them.","A3PJ51GS2AKBO6","male","native","26-35",3,"A13HZKB2NGZP6B","female","native","18-25","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"642","3EFE17QCRD1G5J337JDMWFRA2AESHI","Wow that's so rude of them.","A3IHT9LDUJNP3E","male","profession","26-35",3,"A13HZKB2NGZP6B","female","native","18-25","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"643","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Start looking for a new job. I'll help!!","A1HYMGPYXU97ZN","male","native","18-25",5,"A2QQFGD7K7AHK8","male","native","26-35","1","3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"644","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Start looking for a new job. I'll help!!","A19KWRLD7P57VJ","male","native","26-35",4,"A2QQFGD7K7AHK8","male","native","26-35","1","3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"645","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Start looking for a new job. I'll help!!","A3PJ51GS2AKBO6","male","native","26-35",4,"A2QQFGD7K7AHK8","male","native","26-35","1","3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"646","3EFE17QCRD1G5J337JDMWFRA2AESHI","I'll make super sure they're cold once I get there.","A1EML5NDXVXM5B","female","native","26-35",1,"A13HZKB2NGZP6B","female","native","18-25","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"647","3EFE17QCRD1G5J337JDMWFRA2AESHI","I'll make super sure they're cold once I get there.","AS7IGPU2RHT6I","female","native","26-35",1,"A13HZKB2NGZP6B","female","native","18-25","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"648","3EFE17QCRD1G5J337JDMWFRA2AESHI","I'll make super sure they're cold once I get there.","ASZFG2YOQA71C","male","native","18-25",1,"A13HZKB2NGZP6B","female","native","18-25","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"649","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","What's wrong?","A2T5DC2TXEEMBV","male","profession","18-25",4,"A2DSQT79EPX7MY","female","native","18-25","0","8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"650","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","What's wrong?","A3PJ51GS2AKBO6","male","native","26-35",3,"A2DSQT79EPX7MY","female","native","18-25","0","8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"651","3ZPBJO59KQXA3UKLATIX1G5A17DDHI","What's wrong?","AM0WOQRVW5NSI","male","native","36-45",3,"A2DSQT79EPX7MY","female","native","18-25","0","8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"652","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Well I'm not sure what to tell you man.","A1V9MN88VQ1LEB","male","profession","26-35",4,"A2QQFGD7K7AHK8","male","native","26-35","1","4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"653","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Well I'm not sure what to tell you man.","A3PJ51GS2AKBO6","male","native","26-35",3,"A2QQFGD7K7AHK8","male","native","26-35","1","4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"654","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Well I'm not sure what to tell you man.","A1T02KY1E9YI3I","male","profession","26-35",3,"A2QQFGD7K7AHK8","male","native","26-35","1","4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"655","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Drink tonight on me?","A1T02KY1E9YI3I","male","profession","26-35",3,"A2QQFGD7K7AHK8","male","native","26-35","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"656","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Drink tonight on me?","A1OSRB1Q63XXWZ","female","native","56-65",4,"A2QQFGD7K7AHK8","male","native","26-35","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"657","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","Drink tonight on me?","A1G1J2M41RWBAS","male","native","66-75",3,"A2QQFGD7K7AHK8","male","native","26-35","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"658","3EFE17QCRD1G5J337JDMWFRA2AESHI","Not really.","APEB5ERGCYP6D","male","profession","26-35",2,"A13HZKB2NGZP6B","female","native","18-25","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"659","3EFE17QCRD1G5J337JDMWFRA2AESHI","Not really.","ASZFG2YOQA71C","male","native","18-25",1,"A13HZKB2NGZP6B","female","native","18-25","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"660","3EFE17QCRD1G5J337JDMWFRA2AESHI","Not really.","ACDX50KGPE97I","male","native","26-35",1,"A13HZKB2NGZP6B","female","native","18-25","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"661","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","You devil girl!!!!","A1XCX1KI3XRPRZ","female","profession","18-25",3,"A2QQFGD7K7AHK8","male","native","26-35","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"662","3DYGAII7PM4W5KMEYSWMAOE06D3QPW","You devil girl!!!!","ACDX50KGPE97I","male","native","26-35",3,"A2QQFGD7K7AHK8","male","native","26-35","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
